,employee_id,company_id,dept,seniority,salary,join_date,quit_date
15868,230548.0,1,sales,5,141000.0,2013-07-22,
15869,124300.0,8,sales,26,187000.0,2013-08-19,
15870,232716.0,1,sales,23,172000.0,2014-06-09,2015-01-20
15871,501758.0,6,engineer,4,70000.0,2011-10-17,2012-11-23
15872,507084.0,2,engineer,4,72000.0,2012-10-17,2013-11-08
15873,103670.0,10,customer_service,25,88000.0,2015-10-26,
15874,459038.0,2,data_science,22,294000.0,2012-04-30,
15875,880510.0,3,data_science,5,166000.0,2014-10-13,2015-09-04
15876,403530.0,6,engineer,21,232000.0,2013-09-09,2014-08-01
15877,72430.0,1,data_science,21,333000.0,2013-05-28,
15878,519992.0,10,engineer,23,247000.0,2013-04-15,2014-04-25
15879,506764.0,8,marketing,27,179000.0,2015-07-13,
15880,369929.0,6,marketing,27,148000.0,2011-04-04,2015-07-24
15881,861453.0,1,design,1,45000.0,2015-09-14,
15882,559473.0,2,engineer,18,317000.0,2011-09-19,2013-11-22
15883,260896.0,1,customer_service,25,123000.0,2011-01-31,2012-10-19
15884,397369.0,2,sales,8,121000.0,2011-06-07,2012-08-24
15885,935262.0,1,customer_service,6,86000.0,2013-06-17,
15886,755169.0,2,engineer,11,200000.0,2011-08-17,2012-07-20
15887,505251.0,10,sales,2,45000.0,2013-08-26,2014-08-15
15888,407313.0,2,customer_service,28,124000.0,2014-03-24,
15889,827630.0,3,engineer,9,142000.0,2014-06-11,
15890,632467.0,6,customer_service,15,98000.0,2015-04-01,
15891,145529.0,1,sales,26,209000.0,2013-12-02,
15892,390524.0,9,customer_service,7,66000.0,2012-11-13,2014-06-20
15893,779126.0,2,data_science,24,308000.0,2012-07-09,
15894,993028.0,1,data_science,24,331000.0,2013-08-19,
15895,470799.0,1,engineer,2,64000.0,2015-01-12,
15896,726070.0,1,data_science,26,304000.0,2012-09-11,
15897,241336.0,1,customer_service,10,70000.0,2014-07-07,2015-06-12
15898,893898.0,1,customer_service,1,33000.0,2012-09-25,2013-09-06
15899,645505.0,2,customer_service,12,77000.0,2013-12-30,
15900,950876.0,1,engineer,19,327000.0,2014-03-31,
15901,758175.0,1,sales,14,124000.0,2014-09-29,
15902,927337.0,1,customer_service,27,107000.0,2013-07-08,
15903,882607.0,1,customer_service,17,113000.0,2013-12-09,2015-10-09
15904,60316.0,8,engineer,12,134000.0,2013-03-18,2015-01-30
15905,520734.0,3,sales,1,40000.0,2015-04-06,
15906,969747.0,9,customer_service,26,105000.0,2012-04-23,2013-04-05
15907,760034.0,6,data_science,3,74000.0,2013-04-22,2014-03-20
15908,314286.0,9,design,22,161000.0,2013-06-17,
15909,270290.0,2,design,19,175000.0,2011-05-23,2013-07-26
15910,354227.0,1,customer_service,9,69000.0,2013-03-12,2015-04-06
15911,357559.0,4,customer_service,10,59000.0,2012-05-14,2014-05-16
15912,311573.0,3,customer_service,17,104000.0,2012-08-21,2014-06-06
15913,862112.0,2,customer_service,16,102000.0,2013-01-28,2014-05-23
15914,439106.0,10,data_science,11,163000.0,2015-04-13,
15915,309207.0,1,marketing,25,223000.0,2011-06-14,2012-05-25
15916,857206.0,1,sales,15,185000.0,2012-10-29,2013-10-17
15917,885014.0,10,sales,8,112000.0,2014-09-04,
15918,927134.0,6,design,6,110000.0,2013-11-18,2015-10-09
15919,20035.0,6,customer_service,28,82000.0,2015-01-20,
15920,811224.0,4,data_science,4,63000.0,2011-06-13,2012-06-22
15921,597573.0,3,data_science,14,138000.0,2015-06-01,
15922,154839.0,3,sales,8,116000.0,2014-01-13,
15923,352272.0,9,engineer,1,67000.0,2013-12-16,2015-01-16
15924,366768.0,4,data_science,16,219000.0,2012-12-17,
15925,695061.0,4,customer_service,2,23000.0,2012-01-18,
15926,510866.0,2,data_science,7,173000.0,2012-11-26,
15927,479540.0,1,customer_service,21,115000.0,2014-04-14,
15928,519881.0,9,customer_service,20,72000.0,2011-03-14,2012-03-16
15929,838855.0,5,customer_service,19,83000.0,2014-04-07,2015-03-27
15930,345375.0,1,customer_service,2,33000.0,2012-02-21,
15931,562391.0,9,customer_service,2,19000.0,2015-11-04,
15932,163992.0,3,design,6,94000.0,2015-06-08,
15933,644104.0,7,customer_service,5,68000.0,2012-01-09,2013-11-15
15934,645306.0,2,design,11,128000.0,2014-03-24,
15935,431808.0,2,engineer,8,181000.0,2012-01-17,2012-11-09
15936,4774.0,1,customer_service,20,116000.0,2014-04-07,
15937,614671.0,9,customer_service,3,25000.0,2011-07-18,2013-08-16
15938,829550.0,7,data_science,19,239000.0,2011-02-15,2012-02-03
15939,631041.0,9,customer_service,9,68000.0,2011-08-01,2014-08-15
15940,474252.0,7,engineer,11,151000.0,2015-10-19,
15941,404891.0,6,design,10,111000.0,2014-05-12,
15942,253039.0,2,customer_service,25,142000.0,2014-01-06,
15943,90579.0,4,sales,7,104000.0,2014-03-05,2014-12-05
15944,738602.0,7,engineer,1,48000.0,2012-10-15,2013-11-22
15945,356970.0,1,marketing,21,220000.0,2015-08-27,
15946,676102.0,3,data_science,18,266000.0,2014-03-24,
15947,1393.0,1,sales,16,209000.0,2014-12-15,2015-10-16
15948,77582.0,9,marketing,6,110000.0,2015-07-13,
15949,939292.0,4,data_science,5,134000.0,2015-08-10,
15950,312439.0,1,design,20,160000.0,2013-06-17,
15951,532421.0,1,customer_service,26,111000.0,2014-02-18,
15952,447812.0,5,customer_service,28,109000.0,2014-10-13,2015-08-21
15953,159475.0,1,customer_service,24,101000.0,2014-03-24,2015-02-13
15954,852309.0,1,marketing,12,149000.0,2015-07-06,
15955,360576.0,6,data_science,11,149000.0,2011-05-02,2012-05-11
15956,826332.0,1,marketing,22,215000.0,2014-01-22,
15957,713591.0,7,data_science,25,217000.0,2011-05-31,2014-08-22
15958,135337.0,8,customer_service,5,72000.0,2015-07-13,
15959,212419.0,1,customer_service,4,30000.0,2011-09-06,2013-07-26
15960,588305.0,1,marketing,2,50000.0,2015-06-29,
15961,285170.0,7,engineer,18,186000.0,2013-12-30,2014-11-14
15962,6270.0,5,data_science,15,247000.0,2015-10-06,
15963,76752.0,1,data_science,14,211000.0,2015-09-21,
15964,777562.0,1,engineer,26,312000.0,2013-06-03,
15965,300464.0,1,engineer,1,75000.0,2011-10-10,2014-03-21
15966,964861.0,5,customer_service,23,93000.0,2014-02-24,
15967,328889.0,3,marketing,8,112000.0,2013-12-02,2015-01-08
15968,621351.0,1,customer_service,10,70000.0,2014-02-18,
15969,562892.0,3,customer_service,4,23000.0,2011-07-18,2015-06-26
15970,251281.0,4,engineer,25,239000.0,2012-10-22,2013-10-18
15971,478780.0,3,customer_service,29,76000.0,2015-06-29,
15972,815228.0,5,engineer,11,178000.0,2012-10-01,2013-09-20
15973,505694.0,5,customer_service,29,83000.0,2015-11-23,
15974,43715.0,1,customer_service,6,95000.0,2015-06-29,
15975,926194.0,5,engineer,19,251000.0,2013-07-22,2015-03-06
15976,765494.0,3,data_science,9,150000.0,2014-01-27,2015-09-04
15977,788249.0,4,customer_service,8,65000.0,2014-09-29,
15978,7814.0,3,customer_service,16,101000.0,2012-07-30,2014-11-21
15979,615376.0,5,customer_service,17,82000.0,2011-10-17,2014-03-28
15980,578819.0,1,marketing,17,167000.0,2014-12-03,
15981,599900.0,4,customer_service,13,65000.0,2013-05-14,2015-07-06
15982,945144.0,1,sales,9,130000.0,2012-12-10,2013-12-06
15983,803013.0,9,data_science,10,144000.0,2012-04-30,
15984,178135.0,1,engineer,7,183000.0,2011-02-01,2015-04-06
15985,724973.0,3,marketing,20,181000.0,2013-06-17,
15986,69741.0,4,customer_service,15,104000.0,2012-01-09,2014-04-25
15987,7241.0,5,engineer,28,224000.0,2012-10-31,2015-07-02
15988,56840.0,5,data_science,4,62000.0,2011-11-14,2012-10-26
15989,961370.0,1,sales,8,135000.0,2011-11-07,2013-07-05
15990,42392.0,8,customer_service,5,61000.0,2012-10-22,2013-11-01
15991,230817.0,4,engineer,16,228000.0,2011-09-26,2013-10-11
15992,463498.0,3,data_science,2,57000.0,2015-03-16,
15993,144895.0,2,data_science,11,164000.0,2014-03-03,2015-04-24
15994,604622.0,1,engineer,14,169000.0,2014-04-21,
15995,74662.0,4,sales,1,43000.0,2012-01-09,2014-01-17
15996,133870.0,1,data_science,7,182000.0,2014-06-30,2015-06-05
15997,991343.0,2,engineer,4,71000.0,2014-09-02,
15998,886035.0,1,data_science,27,295000.0,2012-05-07,
15999,725994.0,1,sales,10,137000.0,2014-09-02,
16000,861616.0,3,engineer,12,164000.0,2014-11-03,2015-10-23
16001,754934.0,1,data_science,15,317000.0,2011-12-27,2015-01-30
16002,519030.0,7,customer_service,13,56000.0,2012-07-30,2015-08-21
16003,64057.0,4,customer_service,5,57000.0,2011-06-06,2015-01-30
16004,792982.0,1,data_science,15,307000.0,2012-01-23,2015-03-13
16005,497778.0,1,customer_service,16,103000.0,2013-05-29,2015-04-17
16006,310971.0,3,engineer,27,268000.0,2013-09-09,
16007,607339.0,2,customer_service,14,80000.0,2015-09-21,
16008,121249.0,3,customer_service,11,67000.0,2012-02-13,2013-03-01
16009,234917.0,1,engineer,14,188000.0,2014-09-10,2015-10-05
16010,169366.0,3,sales,8,113000.0,2014-11-03,2015-11-27
16011,885117.0,5,sales,6,106000.0,2014-08-11,
16012,441678.0,1,engineer,13,209000.0,2012-03-26,2012-12-14
16013,117364.0,1,customer_service,15,106000.0,2012-04-23,2013-05-10
16014,350161.0,6,customer_service,22,90000.0,2014-06-09,
16015,207929.0,10,engineer,7,148000.0,2012-01-17,2015-09-04
16016,303833.0,2,sales,21,217000.0,2015-05-11,
16017,906416.0,10,engineer,7,143000.0,2014-09-15,
16018,575761.0,3,marketing,6,94000.0,2015-04-06,
16019,582888.0,1,customer_service,14,80000.0,2013-03-05,2014-02-28
16020,975996.0,3,sales,16,174000.0,2012-10-15,
16021,890606.0,1,data_science,3,76000.0,2014-02-24,2015-03-13
16022,542590.0,1,customer_service,9,89000.0,2014-05-19,2015-03-27
16023,2764.0,4,sales,6,109000.0,2011-07-11,2013-04-19
16024,77359.0,8,engineer,13,150000.0,2014-04-28,2015-05-19
16025,735643.0,5,sales,15,167000.0,2015-01-12,
16026,56885.0,7,customer_service,28,95000.0,2015-03-09,
16027,755609.0,1,customer_service,2,31000.0,2014-12-01,
16028,634508.0,1,marketing,3,64000.0,2012-03-05,2013-01-11
16029,470095.0,5,customer_service,2,22000.0,2011-03-07,2014-11-21
16030,487418.0,1,data_science,15,283000.0,2012-07-02,2015-08-21
16031,831560.0,1,data_science,12,204000.0,2012-07-02,2013-07-26
16032,114492.0,2,engineer,6,169000.0,2011-07-26,2015-01-16
16033,885068.0,4,design,4,43000.0,2014-09-29,
16034,670657.0,6,customer_service,18,102000.0,2012-03-26,2013-05-03
16035,499343.0,5,sales,2,37000.0,2012-03-01,2013-03-01
16036,36894.0,9,data_science,12,157000.0,2011-12-12,2012-11-16
16037,72417.0,7,sales,20,152000.0,2012-05-29,2014-05-09
16038,909165.0,1,customer_service,27,127000.0,2013-02-12,
16039,125078.0,6,engineer,20,260000.0,2011-12-27,2015-06-26
16040,184346.0,3,sales,25,150000.0,2011-12-05,2012-11-09
16041,668892.0,1,engineer,13,211000.0,2015-01-12,
16042,879424.0,4,customer_service,1,22000.0,2012-12-31,2015-10-30
16043,606204.0,1,marketing,11,111000.0,2012-03-05,2012-12-28
16044,991595.0,1,sales,18,191000.0,2013-04-29,2015-01-05
16045,649482.0,1,sales,19,208000.0,2014-01-07,
16046,768201.0,1,customer_service,13,88000.0,2012-03-05,
16047,603265.0,1,engineer,6,151000.0,2014-06-16,
16048,742418.0,2,engineer,17,306000.0,2015-11-23,
16049,84713.0,2,design,13,135000.0,2015-06-22,
16050,415090.0,4,sales,26,160000.0,2011-06-20,2012-06-15
16051,572926.0,2,customer_service,17,124000.0,2015-07-06,
16052,329282.0,2,data_science,15,313000.0,2011-07-25,2013-08-09
16053,743896.0,1,data_science,18,361000.0,2011-12-12,2015-05-15
16054,182930.0,4,customer_service,3,23000.0,2013-10-14,
16055,895472.0,2,customer_service,6,65000.0,2011-04-11,2012-03-27
16056,512074.0,5,engineer,29,255000.0,2015-07-27,
16057,410596.0,4,marketing,28,169000.0,2013-12-23,
16058,347155.0,5,customer_service,21,119000.0,2011-07-25,2014-05-02
16059,857951.0,9,customer_service,5,68000.0,2012-10-15,2013-10-11
16060,402866.0,1,marketing,12,123000.0,2011-05-31,2012-07-27
16061,164913.0,1,marketing,10,145000.0,2013-03-11,2015-03-20
16062,568017.0,1,sales,9,134000.0,2014-02-05,2015-07-10
16063,734905.0,1,marketing,11,110000.0,2015-01-26,2015-11-06
16064,180229.0,1,sales,17,224000.0,2014-07-21,
16065,526973.0,7,customer_service,14,73000.0,2014-04-14,
16066,948649.0,1,sales,7,124000.0,2014-07-28,
16067,146437.0,2,engineer,16,291000.0,2014-03-31,
16068,461663.0,4,design,1,37000.0,2012-12-31,
16069,787319.0,1,customer_service,4,28000.0,2011-07-05,2015-03-06
16070,82347.0,3,sales,28,149000.0,2015-10-05,
16071,913496.0,3,customer_service,21,78000.0,2014-05-27,2015-05-15
16072,994912.0,7,data_science,6,145000.0,2011-02-22,2012-01-27
16073,464468.0,1,data_science,5,195000.0,2011-08-22,2012-11-01
16074,78495.0,2,customer_service,26,117000.0,2014-09-15,2015-10-09
16075,536802.0,1,engineer,12,177000.0,2012-07-02,2013-06-21
16076,700748.0,8,design,22,151000.0,2013-03-18,2014-01-03
16077,893637.0,1,customer_service,25,106000.0,2015-09-08,
16078,193842.0,4,engineer,22,216000.0,2015-12-07,
16079,572909.0,1,engineer,4,69000.0,2015-10-19,
16080,439045.0,8,customer_service,16,108000.0,2015-10-26,
16081,92733.0,2,customer_service,6,92000.0,2015-06-15,
16082,509727.0,7,customer_service,9,72000.0,2012-03-26,2014-11-28
16083,781666.0,5,customer_service,11,58000.0,2012-10-22,2015-05-08
16084,156150.0,10,data_science,5,164000.0,2015-10-19,
16085,981192.0,10,sales,27,150000.0,2014-09-15,
16086,351366.0,9,customer_service,13,60000.0,2014-09-09,
16087,117217.0,4,customer_service,24,102000.0,2015-02-17,
16088,515633.0,3,customer_service,5,58000.0,2011-07-11,2013-03-22
16089,483933.0,1,marketing,28,187000.0,2011-04-25,2015-04-10
16090,72325.0,2,customer_service,4,24000.0,2011-12-27,2013-11-22
16091,61764.0,6,data_science,14,178000.0,2014-09-15,
16092,623441.0,2,engineer,20,304000.0,2015-09-21,
16093,896433.0,8,marketing,5,106000.0,2014-06-30,
16094,622830.0,6,design,28,177000.0,2013-01-30,2014-04-16
16095,473267.0,1,data_science,29,268000.0,2014-12-01,
16096,936841.0,5,customer_service,6,60000.0,2015-03-09,
16097,947190.0,4,customer_service,9,62000.0,2014-09-29,
16098,86213.0,1,engineer,21,309000.0,2015-01-26,
16099,443567.0,1,sales,25,175000.0,2012-06-18,2013-05-10
16100,831827.0,7,engineer,16,266000.0,2011-08-17,2015-09-25
16101,976147.0,1,data_science,10,182000.0,2014-01-13,
16102,962457.0,2,customer_service,9,73000.0,2013-11-11,
16103,422479.0,4,sales,20,146000.0,2015-09-14,
16104,624689.0,1,customer_service,18,124000.0,2013-01-08,2015-04-06
16105,609792.0,9,engineer,17,312000.0,2015-06-01,
16106,180384.0,6,engineer,8,137000.0,2011-11-25,2013-12-13
16107,803237.0,4,sales,5,114000.0,2011-05-23,2015-10-16
16108,11968.0,5,customer_service,23,90000.0,2011-06-13,2012-07-19
16109,568963.0,1,sales,13,140000.0,2013-02-19,2014-11-28
16110,400404.0,5,customer_service,23,108000.0,2011-03-07,2012-04-09
16111,888491.0,4,design,21,178000.0,2013-08-13,
16112,647757.0,2,engineer,21,318000.0,2012-06-18,2013-06-14
16113,109018.0,4,customer_service,4,22000.0,2013-06-10,
16114,484713.0,4,marketing,27,168000.0,2015-09-14,
16115,147166.0,1,customer_service,1,31000.0,2013-06-10,2014-08-01
16116,188173.0,1,customer_service,26,108000.0,2014-04-23,2015-03-06
16117,281711.0,5,sales,13,118000.0,2015-11-30,
16118,126574.0,3,customer_service,26,108000.0,2012-12-31,2014-01-17
16119,361875.0,1,customer_service,5,72000.0,2012-08-13,2014-07-18
16120,874841.0,3,data_science,15,250000.0,2014-09-29,2015-09-18
16121,989295.0,2,engineer,9,191000.0,2013-11-13,2014-11-28
16122,870200.0,3,customer_service,26,95000.0,2013-02-19,2014-02-28
16123,288513.0,6,marketing,29,157000.0,2014-02-10,2015-01-29
16124,404587.0,3,customer_service,13,65000.0,2013-07-29,
16125,835045.0,9,data_science,6,125000.0,2014-10-13,
16126,360469.0,1,data_science,14,199000.0,2012-06-04,2015-02-27
16127,932974.0,3,engineer,10,148000.0,2015-01-20,
16128,505741.0,3,sales,14,116000.0,2011-10-17,2015-09-04
16129,849305.0,6,customer_service,16,80000.0,2015-03-30,
16130,323078.0,2,customer_service,26,129000.0,2013-06-10,2014-04-21
16131,857128.0,1,engineer,27,329000.0,2014-06-02,
16132,124470.0,3,data_science,24,228000.0,2015-05-04,
16133,334524.0,3,customer_service,28,96000.0,2013-07-01,2015-06-26
16134,97929.0,1,sales,21,211000.0,2012-05-29,2014-04-21
16135,95461.0,3,engineer,7,171000.0,2013-01-14,2014-11-07
16136,157228.0,6,customer_service,2,25000.0,2014-06-02,
16137,415203.0,3,customer_service,17,92000.0,2011-09-06,2012-10-26
16138,113693.0,4,data_science,16,272000.0,2015-04-02,
16139,533203.0,1,marketing,14,118000.0,2011-11-28,2015-02-13
16140,300792.0,9,data_science,23,210000.0,2015-01-05,
16141,791480.0,3,customer_service,1,23000.0,2011-09-06,2012-09-21
16142,164851.0,10,customer_service,1,25000.0,2015-08-10,
16143,524700.0,10,customer_service,19,90000.0,2012-04-02,2015-04-06
16144,52026.0,1,data_science,11,194000.0,2013-11-25,2014-10-24
16145,208377.0,2,design,13,147000.0,2015-01-20,
16146,841440.0,2,customer_service,3,29000.0,2012-10-15,
16147,388557.0,2,customer_service,13,64000.0,2011-07-05,2013-11-01
16148,519239.0,5,customer_service,28,85000.0,2013-03-25,2014-02-21
16149,693063.0,2,data_science,3,87000.0,2012-02-14,2015-04-17
16150,273560.0,2,marketing,1,57000.0,2013-01-07,
16151,233241.0,4,customer_service,3,27000.0,2015-04-13,
16152,441132.0,3,sales,9,120000.0,2014-01-21,2015-01-09
16153,848016.0,7,engineer,24,243000.0,2014-02-24,
16154,262151.0,1,engineer,22,298000.0,2011-07-05,2012-06-01
16155,902480.0,1,customer_service,10,78000.0,2011-12-12,2015-06-19
16156,300553.0,1,design,17,222000.0,2014-09-29,
16157,70961.0,5,data_science,19,255000.0,2015-01-20,
16158,75572.0,1,sales,13,122000.0,2011-05-31,2014-09-12
16159,401615.0,2,data_science,11,213000.0,2013-07-15,2014-08-22
16160,98204.0,1,engineer,15,334000.0,2014-10-20,
16161,978524.0,1,customer_service,15,134000.0,2013-08-12,2014-08-01
16162,427974.0,4,sales,28,144000.0,2015-11-30,
16163,670039.0,9,customer_service,16,90000.0,2014-05-19,
16164,854958.0,2,customer_service,17,107000.0,2015-06-08,
16165,828501.0,1,customer_service,13,66000.0,2013-09-30,2015-11-13
16166,48281.0,8,customer_service,17,91000.0,2011-09-06,2014-02-07
16167,109275.0,1,data_science,15,305000.0,2014-03-17,
16168,125413.0,1,engineer,7,186000.0,2015-04-13,
16169,36415.0,10,engineer,6,151000.0,2013-03-06,2015-05-01
16170,180713.0,7,customer_service,9,66000.0,2013-07-08,
16171,351175.0,4,marketing,26,138000.0,2014-10-13,
16172,825318.0,1,customer_service,29,108000.0,2012-06-25,
16173,57045.0,7,sales,5,110000.0,2012-11-05,2013-11-15
16174,155052.0,8,marketing,2,39000.0,2015-04-13,
16175,321800.0,2,customer_service,3,30000.0,2014-01-21,2014-12-26
16176,193769.0,1,marketing,18,197000.0,2011-06-06,2013-04-19
16177,244254.0,2,data_science,8,191000.0,2011-06-22,2013-06-21
16178,360760.0,8,design,8,88000.0,2012-01-24,
16179,728481.0,2,sales,1,43000.0,2015-08-31,
16180,667542.0,1,customer_service,18,120000.0,2012-10-30,2013-10-11
16181,317861.0,2,customer_service,17,113000.0,2012-01-23,
16182,648112.0,1,marketing,13,158000.0,2014-08-18,
16183,247089.0,9,customer_service,4,22000.0,2011-10-17,2012-08-23
16184,830773.0,1,design,1,63000.0,2011-01-31,2014-08-01
16185,854032.0,1,customer_service,15,105000.0,2012-03-15,2013-01-04
16186,509570.0,10,data_science,10,148000.0,2015-03-09,
16187,618123.0,1,engineer,8,179000.0,2012-12-31,2013-11-22
16188,525716.0,1,sales,9,129000.0,2011-01-24,2012-04-13
16189,933616.0,2,engineer,4,89000.0,2015-05-27,
16190,539249.0,1,customer_service,23,94000.0,2011-06-30,2014-01-31
16191,967331.0,2,customer_service,2,30000.0,2012-06-25,2013-06-07
16192,878307.0,1,design,18,243000.0,2011-04-04,2015-03-20
16193,247385.0,4,sales,21,173000.0,2014-12-22,
16194,701926.0,2,customer_service,27,124000.0,2015-11-30,
16195,499029.0,8,customer_service,27,115000.0,2011-04-25,2014-01-14
16196,302429.0,3,customer_service,21,111000.0,2013-09-12,2014-08-29
16197,791076.0,4,marketing,2,42000.0,2015-05-26,
16198,595910.0,4,data_science,16,243000.0,2011-01-24,2012-02-10
16199,367362.0,1,engineer,22,303000.0,2012-09-17,
16200,594835.0,8,engineer,14,157000.0,2011-02-28,2015-04-24
16201,838451.0,1,customer_service,16,107000.0,2012-01-03,
16202,794933.0,7,engineer,21,297000.0,2014-08-04,
16203,915316.0,2,customer_service,13,71000.0,2012-02-21,2015-10-02
16204,292813.0,2,customer_service,20,125000.0,2014-09-02,
16205,973261.0,4,customer_service,2,25000.0,2015-11-30,
16206,371159.0,1,engineer,14,211000.0,2012-12-03,
16207,160236.0,2,marketing,18,179000.0,2011-02-14,2013-02-08
16208,787686.0,3,marketing,22,173000.0,2012-09-17,2014-12-05
16209,235912.0,3,data_science,25,279000.0,2013-02-13,2014-11-14
16210,11665.0,1,data_science,18,310000.0,2011-03-07,
16211,497631.0,1,marketing,23,225000.0,2014-10-20,
16212,759212.0,10,engineer,3,57000.0,2012-02-13,2013-12-27
16213,15783.0,2,data_science,29,366000.0,2015-01-23,
16214,133370.0,8,customer_service,17,111000.0,2012-04-03,2014-04-04
16215,869121.0,4,marketing,2,44000.0,2011-03-14,2012-02-10
16216,678728.0,1,data_science,29,255000.0,2012-03-26,2015-10-16
16217,771637.0,6,marketing,8,120000.0,2012-12-10,2014-01-31
16218,456301.0,1,sales,17,193000.0,2014-10-27,
16219,934167.0,3,data_science,24,260000.0,2013-11-04,
16220,918768.0,1,engineer,12,224000.0,2012-04-16,2014-05-02
16221,270350.0,4,engineer,26,199000.0,2013-07-15,2015-05-08
16222,473485.0,1,marketing,7,138000.0,2014-08-18,
16223,695031.0,1,design,15,203000.0,2014-09-29,
16224,341490.0,2,sales,24,238000.0,2015-04-21,
16225,681737.0,2,sales,8,123000.0,2012-08-20,2013-06-21
16226,358942.0,8,data_science,5,144000.0,2011-10-17,2012-12-28
16227,408551.0,8,engineer,25,256000.0,2015-09-28,
16228,554375.0,5,marketing,6,107000.0,2014-05-27,
16229,954581.0,1,customer_service,6,74000.0,2012-05-21,2015-03-20
16230,89983.0,1,engineer,7,201000.0,2015-01-20,
16231,123394.0,2,marketing,18,222000.0,2012-10-08,2013-11-01
16232,487664.0,7,customer_service,3,25000.0,2013-09-18,2014-09-12
16233,627099.0,4,sales,19,146000.0,2013-09-23,2015-07-10
16234,296116.0,7,marketing,10,98000.0,2014-07-07,2015-08-21
16235,98378.0,6,marketing,12,116000.0,2013-02-26,2015-09-18
16236,718579.0,4,customer_service,20,90000.0,2015-03-30,
16237,895205.0,1,customer_service,17,144000.0,2015-07-13,
16238,656865.0,1,marketing,2,47000.0,2012-10-22,2015-07-31
16239,723831.0,10,customer_service,20,82000.0,2012-12-10,2014-09-26
16240,559824.0,3,sales,3,40000.0,2014-03-17,
16241,868546.0,2,engineer,2,80000.0,2012-12-24,2015-06-12
16242,770628.0,5,customer_service,22,93000.0,2014-09-15,2015-09-04
16243,822511.0,2,engineer,23,352000.0,2015-07-27,
16244,638069.0,3,customer_service,26,91000.0,2015-01-13,
16245,401747.0,6,customer_service,5,60000.0,2013-02-19,2014-02-28
16246,114805.0,7,engineer,11,161000.0,2012-04-23,2013-05-17
16247,628553.0,4,data_science,8,169000.0,2011-04-11,2012-04-20
16248,523917.0,8,customer_service,17,101000.0,2015-06-15,
16249,198851.0,2,data_science,24,304000.0,2014-05-05,
16250,545087.0,5,engineer,22,214000.0,2011-02-10,2012-03-30
16251,182128.0,3,customer_service,22,87000.0,2014-03-17,
16252,576863.0,8,marketing,26,125000.0,2014-04-22,
16253,616861.0,1,customer_service,6,75000.0,2014-11-24,2015-11-06
16254,314019.0,4,customer_service,21,89000.0,2012-09-10,
16255,627618.0,2,customer_service,10,72000.0,2012-05-14,2015-07-24
16256,808282.0,3,customer_service,6,56000.0,2015-01-05,
16257,738358.0,4,sales,15,155000.0,2014-09-22,
16258,801172.0,7,customer_service,29,92000.0,2012-01-30,2014-08-15
16259,324280.0,1,engineer,16,368000.0,2011-04-18,2012-02-24
16260,710004.0,1,customer_service,16,103000.0,2012-11-12,2013-10-11
16261,205729.0,2,engineer,5,148000.0,2011-12-27,2012-12-26
16262,16098.0,6,engineer,9,152000.0,2015-06-29,
16263,270073.0,2,customer_service,15,137000.0,2015-03-19,
16264,702889.0,1,customer_service,25,120000.0,2015-05-04,
16265,710299.0,1,customer_service,2,27000.0,2011-06-20,2015-04-17
16266,633049.0,1,customer_service,25,123000.0,2011-05-26,2015-03-13
16267,763764.0,3,sales,7,113000.0,2015-06-29,
16268,593098.0,1,marketing,3,53000.0,2014-04-07,2015-03-06
16269,981512.0,10,engineer,1,69000.0,2012-04-16,2013-05-03
16270,413063.0,10,customer_service,8,66000.0,2012-01-05,
16271,419493.0,2,sales,20,207000.0,2015-11-30,
16272,863338.0,1,customer_service,16,122000.0,2013-07-01,2014-05-09
16273,311253.0,1,marketing,20,183000.0,2015-07-27,
16274,777324.0,5,sales,20,140000.0,2015-07-27,
16275,541626.0,5,sales,22,163000.0,2011-08-08,2015-08-28
16276,96803.0,4,customer_service,16,103000.0,2012-11-26,2015-09-18
16277,787147.0,5,customer_service,29,103000.0,2014-01-06,2015-01-16
16278,738813.0,2,data_science,29,290000.0,2011-09-26,2014-12-05
16279,308279.0,2,customer_service,10,68000.0,2015-03-23,
16280,827942.0,2,engineer,14,187000.0,2011-06-20,2014-10-10
16281,583630.0,6,sales,2,41000.0,2015-03-02,
16282,819852.0,2,customer_service,6,79000.0,2013-09-16,2014-07-17
16283,134713.0,2,customer_service,14,77000.0,2011-03-14,2014-12-12
16284,948672.0,2,data_science,7,186000.0,2012-08-27,2013-08-23
16285,891176.0,2,customer_service,22,100000.0,2012-02-27,
16286,259535.0,1,customer_service,14,74000.0,2014-07-07,
16287,789729.0,1,customer_service,16,99000.0,2011-06-20,2013-07-05
16288,179924.0,4,customer_service,6,62000.0,2013-05-06,
16289,366170.0,3,customer_service,5,64000.0,2015-03-30,
16290,935930.0,3,sales,22,168000.0,2015-01-12,
16291,203422.0,2,marketing,2,46000.0,2011-08-29,2014-12-12
16292,971415.0,5,engineer,23,213000.0,2013-10-01,2014-09-26
16293,377821.0,1,customer_service,7,84000.0,2013-03-25,2014-03-21
16294,452749.0,3,customer_service,24,97000.0,2015-01-05,
16295,979661.0,1,engineer,10,205000.0,2013-12-02,
16296,75592.0,8,engineer,18,205000.0,2013-10-07,2014-09-12
16297,630050.0,2,marketing,14,112000.0,2011-04-05,2012-05-04
16298,440627.0,1,sales,6,119000.0,2011-03-14,2014-05-09
